Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-438.9389	-595.6252	156.6863	2.019556	0.5751079	0.892648
6	-441.3933	-598.3266	156.9332	2.215838	0.4094235	0.6569177
12	-446.0742	-603.2891	157.2149	2.421953	0.2096911	0.4137094
18	-442.4623	-599.9536	157.4913	2.224856	0.1886477	0.5176215
24	-443.6376	-599.6257	155.9881	2.389204	1.001696	0.5999233
30	-444.7858	-601.5342	156.7483	2.204297	0.4591119	0.821819
36	-442.2841	-598.8807	156.5966	2.110714	0.6448931	0.7638366
42	-450.0395	-607.3479	157.3084	2.335265	0.2063083	0.6064761
48	-445.1935	-602.8187	157.6252	2.165912	0.141018	0.7349628
54	-445.9657	-603.8622	157.8965	1.929488	0.121735	0.789495
60	-440.99	-597.9787	156.9887	2.169419	0.3195762	0.9048916
66	-447.9332	-604.7508	156.8176	2.05792	0.4461271	0.9379561
72	-443.7334	-600.8689	157.1356	2.038458	0.2993834	0.9379561
78	-439.7996	-597.2834	157.4838	1.559272	0.198776	1.298689
84	-438.4313	-594.3233	155.8921	1.78588	0.742694	1.576817
90	-435.2513	-591.5154	156.264	1.843789	0.742694	1.242914
96	-434.1425	-591.2485	157.106	2.010601	0.2547282	1.102094
102	-436.3778	-593.7488	157.371	1.934379	0.2154685	1.024538
108	-436.1835	-593.8854	157.7019	1.721588	0.173921	1.032439
114	-442.3055	-599.8753	157.5698	1.961421	0.2063507	0.8029975
120	-441.3607	-598.1211	156.7604	2.069023	0.543783	0.8000516
126	-435.3617	-591.469	156.1073	2.286867	0.913109	0.7466246
132	-434.6009	-591.1501	156.5492	2.133324	0.6567593	0.7759691
138	-448.313	-605.4464	157.1335	1.950497	0.3106013	1.004152
144	-436.0161	-593.1273	157.1111	1.877046	0.3642966	0.9837931
150	-433.2753	-590.6999	157.4246	2.067037	0.2641205	0.5909907
156	-432.6784	-589.6674	156.989	2.165639	0.3429726	0.8494505
162	-437.1044	-594.6475	157.5431	1.993723	0.1922239	0.8494505
168	-442.5491	-599.3207	156.7716	2.111123	0.4102835	0.9986881
174	-440.1813	-596.5988	156.4175	1.919763	0.5869572	1.227347
180	-424.6637	-581.0736	156.4099	2.167401	0.6897645	0.8549562
186	-430.7649	-587.2137	156.4488	2.097485	0.4366998	1.25778
192	-428.9487	-586.237	157.2883	1.853715	0.2876292	0.9997787
198	-427.2014	-584.1499	156.9486	1.759758	0.4328735	1.124021
204	-427.4256	-584.9631	157.5374	2.034693	0.1062916	1.124021
210	-440.7364	-598.0976	157.3611	2.079547	0.2655953	0.6973098
216	-438.8971	-596.4418	157.5446	2.079547	0.2123975	0.6114793
222	-435.1105	-592.3328	157.2222	2.079547	0.2742452	0.8619877
228	-434.8861	-592.2423	157.3562	2.446901	0.1540366	0.393212
234	-435.0157	-591.9691	156.9534	2.568794	0.2413561	0.3668739
240	-441.1375	-598.2081	157.0705	2.464192	0.2360818	0.3646288
